y_mm,z_mm,r,n_y,n_z,start_x_mm,start_y_mm,start_z_mm
-2.2312178929649598,-5.797167326573656,0.00013999614748,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.213228027149933,-5.7971669910691395,0.00013975762704,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.1949660492284733,-5.797168246104552,0.00014187624038,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.1770786077039816,-5.797169861496671,0.00014197408746,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.159018357436692,-5.7971699360532325,0.00014213795657,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.1412113049486847,-5.797169973331511,0.00014114480291,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.123114220193326,-5.7971704455230535,0.00013952534937,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.1053502440471927,-5.797169724809647,0.00014056295913,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.0874308381907247,-5.797168581609069,0.00013996490452,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.0697558965519693,-5.797168320661114,0.00013984428369,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.051832098745949,-5.797167736634731,0.00013970378495,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.0340981992743936,-5.79716955084434,0.00013975022011,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-2.016180316128227,-5.797170656766639,0.00014011691383,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.9983557587639305,-5.797172371567502,0.0001400163892,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.9803589589540531,-5.797171961506427,0.00013937674521,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.9624985612679158,-5.797171153810368,0.00014075856598,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.9445565790289412,-5.797171849671587,0.00014040443057,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.9267705927975225,-5.797173415359333,0.00013970039436,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.908950163110738,-5.797169439009504,0.0001405338553,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.891029687581744,-5.797174136072739,0.00013713227236,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.8730688665219153,-5.797168917113589,0.0001373377163,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.8548670671183747,-5.797172297010944,0.0001378502202,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.8367745882470718,-5.7971715887236295,0.00013739196584,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.8185380559473663,-5.797169327174664,0.00013840250904,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.8005266330848295,-5.79716781119129,0.00013854372082,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.7823208570163662,-5.797168420069859,0.00013734074309,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.7642898151012492,-5.797170644340543,0.00013534346363,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.746074172876774,-5.797168270956738,0.00013647574815,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.7280492092184851,-5.79716781119129,0.00013616225624,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.7097346914993865,-5.797170035461978,0.00013390205277,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.6916398467641414,-5.797169948479324,0.00013784554903,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.6734245065648505,-5.797169588122621,0.00013706937898,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.6552015402296616,-5.797166605860247,0.00011294214346,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.6369233284545588,-5.797167512965052,0.00013714033412,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.6186078920755256,-5.797166444321038,0.00013776043488,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.6005558090725884,-5.797168233678461,0.00013848979142,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.5822442360990328,-5.797171104105995,8.9144450612e-05,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.5642285848839181,-5.797166096390426,0.00013710658823,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.54602976797907,-5.7971656117727886,0.00013824287453,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.5280215289653483,-5.797165152007341,8.8398097432e-05,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
-1.5097057150548348,-5.797167053199603,0.00013470323756,110,105,4.592455429864093,-1.249986721257661,-4.814954678511767
