y_mm,z_mm,r,n_y,n_z,start_x_mm,start_y_mm,start_z_mm
-1.371869311469055,-2.5980158467702115,0.00014268839732,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.3444674474283203,-2.5980143929173054,0.00014333850413,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.3171456703988826,-2.5980146041608907,0.00014346992248,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.2898470486335574,-2.5980169526925097,0.00014536977687,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.2625569213265304,-2.598015449135228,0.00014452102187,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.2352805361653796,-2.5980134982385925,0.0001419747714,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.2079964367776517,-2.5980134361081286,0.00014013392502,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.1804793878823545,-2.5980129514904906,0.00013951948495,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.1531706105202144,-2.598014715995727,0.00014090738841,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.1260757550790503,-2.5980132248645433,0.00013911101269,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.0993671143419703,-2.598013771612645,0.00013955954637,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.0725765870268702,-2.598016331387846,0.00014234063565,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.0457288762769252,-2.598015163335084,0.00014260066382,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.0189461009415484,-2.598013572795151,0.00014128902694,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-0.9920030634928915,-2.5980167041706435,0.00014030087914,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-0.964984784020264,-2.5980170023968823,0.00014139502309,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-0.9378582914410725,-2.5980149520914986,0.00014059961541,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-0.910910106979905,-2.5980134361081286,9.5536794106e-05,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-0.9390804489326533,-2.570999482229098,0.00013778360153,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-0.9666831974739203,-2.5709989976114636,0.00013766232587,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-0.9940636806485045,-2.57099694730608,0.00013734305685,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.0214274643472865,-2.5709986124025743,0.00013860654144,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.0487073479668196,-2.570996301149233,0.00012136653822,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
-1.0760707541341217,-2.5709997183248694,1.9685731791e-15,18,11,4.592453175641166,-1.1499991321533374,-2.475001077747837
