y_mm,z_mm,r
-1.1389543983671164,-3.2328171586617978,0.00014607120829
-1.1402992787584771,-3.232816947418213,0.00014530269254
-1.1416427622833631,-3.2328188734626617,0.00014465943968
-1.1429813756521547,-3.232817978783949,0.00014372127771
-1.144311997937953,-3.2328207373766467,0.00014920360991
-1.1456127574836807,-3.2328183515667464,0.00014713752898
-1.1468620343199116,-3.232817084105239,0.00014666379138
-1.148106101221718,-3.2328190474279657,0.00014568404004
-1.1493430327785512,-3.232816984696494,0.00014229919179
-1.150585388204315,-3.2328201782024504,9.3832051789e-05
-1.1518187961340032,-3.2328201036458912,4.6594286687e-05
-1.1530486804365425,-3.2328164503744836,7.6704818639e-05
-1.1542815598221574,-3.2328170344008664,7.4721501733e-05
-1.1555205929708965,-3.2328185876625177,8.5605453933e-05
-1.1567603685982142,-3.232818401271119,0.00012985350622
-1.1579956138477696,-3.2328185876625177,0.0001491845178
-1.1592278388454866,-3.2328188113321943,0.00014783123333
-1.1604572197727192,-3.232818972871407,0.00014841691882
-1.1616631559950419,-3.2328165622093237,0.00015036169498
-1.1628791974766466,-3.232820836785392,0.00014936702792
-1.1640950124393625,-3.2328157545132643,0.00014942599228
-1.165300055170515,-3.232818898314848,0.00014527571329
-1.1665079923096813,-3.232817941505671,0.0001446880633
-1.1677073972373997,-3.2328162391308988,0.00014429134899
-1.168902787747046,-3.2328179539317623,0.00015096929565
-1.1701462631828665,-3.2328185752364265,0.00014465865388
-1.17138776287061,-3.2328170095486803,0.00014360088971
-1.1726296400898315,-3.232815729661078,0.00014360301429
-1.1738721087750406,-3.232817046826958,0.00014438728977
-1.1751028362312188,-3.2328137414861615,0.00011266347428
-1.1763282782466764,-3.232817146235703,3.7102519855e-05
-1.1775030177843642,-3.2328150835042315,7.24804122e-05
-1.1786819730902465,-3.232817978783949,7.3985742347e-05
-1.1798555171115814,-3.2328165622093237,7.7572498412e-05
-1.1810429920445282,-3.2328497398782208,0.00011219490261
-1.182192273376079,-3.232852486044824,0.0001448054245
-1.1833557624756612,-3.2328503611828845,0.00014498470409
-1.1845004630919205,-3.2328506345569337,0.0001450831769
-1.185663360725519,-3.2328538901933572,0.00014762577484
-1.1868258682432524,-3.232850473017721,0.00014921856928
-1.1879903515090666,-3.23285231207952,0.00014972820645
-1.1891455600848526,-3.2328528215493404,0.00014849270519
-1.1873605157409084,-3.234811770293399,0.00014604988974
-1.18571322004965,-3.234808166726364,0.0001458653569
-1.1841763523163031,-3.2348057684903724,0.00014431729505
-1.1827076541838701,-3.2348046625680777,0.00014732747513
-1.1812747837888926,-3.2348056069511633,0.00012855406385
-1.1798790121540226,-3.2348080548915275,9.0233981609e-05
-1.1784949817481798,-3.234805569672882,8.3312188508e-05
-1.177132835583799,-3.234805582098977,8.7070409791e-05
-1.1757605212382207,-3.2348050353508753,0.00012970413081
-1.1743717213513472,-3.2348077318131025,0.00014590137289
-1.1729895156809937,-3.2348038672981096,0.00014629385259
-1.1716187995520142,-3.2348064892037813,0.00014600156283
-1.1702462838563132,-3.2348078685001287,0.00014654676488
-1.1688875606440177,-3.2348074087346808,0.00014619027206
-1.167580408231896,-3.2348036312023383,0.00014615897089
-1.166278792948148,-3.234805060203062,0.00014464941341
-1.164979669372167,-3.2348080548915275,0.00014630041551
-1.1636876937255423,-3.234806625890808,0.00014621805167
-1.1623977567489108,-3.2348078436479426,0.0001477553742
-1.1611124130719523,-3.2348054578380423,0.00014550439664
-1.1598274846796233,-3.23480614127317,0.00014557331451
-1.1585362892647233,-3.234806066716611,0.00014547782484
-1.1572475729732106,-3.2348055075424145,0.00014162225125
-1.1559639407722946,-3.2348052341683657,9.8930977401e-05
-1.1546802708182324,-3.2348081170219913,6.1490529333e-05
-1.1533965756954039,-3.2348052217422705,5.8998142777e-05
-1.1521431837660385,-3.234806688021272,5.9710509959e-05
-1.1508886466578532,-3.2348069862475106,0.00012065137707
-1.1496313787386272,-3.2348084401004167,0.00014787314285
-1.1483799122198115,-3.234806079142706,0.00014878394722
-1.1471295908798191,-3.234803531793593,0.00014892501349
-1.145880918093955,-3.2348038051676458,0.00014929790632
-1.14461129231095,-3.2348058803252124,0.00014841898519
-1.1432928642919564,-3.2348058927513073,0.00014522367564
-1.1419838242224343,-3.234807309325932,0.00014781365462
-1.1406776785609258,-3.2348048613855678,0.00014319604088
-1.139369154451092,-3.2348056069511633,0.00014814484166
-1.1380653998222905,-3.2348057933425585,0.00014956085943
-1.136819822794564,-3.2348081045959,0.00014823886158
-1.1355897245575193,-3.2348060915687973,0.00015096899006
-1.1343547309956152,-3.2348076324043573,0.00014856808411
-1.1331250732119647,-3.234805395707578,0.00014438614016
-1.131896245997568,-3.23480768210873,0.00013411555847
-1.1306732831054962,-3.234806116420984,7.8517005022e-05
-1.1294616084046774,-3.2348033951065704,6.0246722569e-05
-1.1282309690391779,-3.2348075578477986,5.6007334933e-05
-1.1270033247567524,-3.234806228255824,4.9492820835e-05
-1.1257712885247764,-3.234803047175959,0.00011877856741
-1.1245429269325404,-3.2348061288470786,0.00014511082554
-1.1233165285039985,-3.2348034323848482,0.00014711952826
-1.1220998829720268,-3.2348079554827827,0.00014692578407
-1.1209015351324527,-3.2348080300393414,0.00014745950466
-1.1196911692074318,-3.234807495717331,0.00014724134235
-1.1184869444611518,-3.234807209917187,0.000147781946
-1.1172860419918964,-3.2348057684903724,0.00014729631948
-1.1160833399559196,-3.2348060045861438,0.00014810427092
-1.1148822109677774,-3.2348079057784065,0.00014885647397
-1.1136638665441445,-3.2348080176132465,0.00014769652626
-1.1124191830075865,-3.2348072720476546,0.0001467281545
-1.1111759718438023,-3.2348067252995527,0.00015030085342
-1.1099393423121515,-3.234808141874178,0.00015213270672
-1.1087057330323429,-3.2348061661253564,0.00014520791592
-1.1074632895159002,-3.2348088377354007,0.00014549563639
-1.1062516022306985,-3.2348084152482306,0.0001026595055
-1.1080519114308185,-3.2367766711361123,0.00014552524954
-1.1097653002998513,-3.2367786468849338,0.00014924972493
-1.1113826074072124,-3.2367748569265,0.00014646843192
-1.1129240432714675,-3.2367748320743135,0.00014627202472
-1.11440774198804,-3.236772993012518,0.00014672242105
-1.1158079559099934,-3.236773887691228,0.00014606799232
-1.1171930182352143,-3.2367732166821948,0.00014521770936
-1.1185574547572414,-3.2367722225947366,0.00014651546371
-1.1199084008210494,-3.236774471717611,0.0001442758512
-1.121248524315761,-3.2367752172832027,0.00014437480422
-1.1225728292414607,-3.2367739498216954,0.00014496232325
-1.1239149662373993,-3.236773452777966,0.00014537163952
-1.125248608775038,-3.2367733782214074,0.0001446645183
-1.1265774566628795,-3.236773825560764,0.00014580358402
-1.1279018874324058,-3.2367740740826267,0.00014226989879
-1.1292223792901557,-3.2367738379868554,0.00014218546858
-1.1305242336771757,-3.2367762486489418,0.00014233578986
-1.1318253707543815,-3.236771427324772,0.00014625374752
-1.133123487579749,-3.236773142125636,0.00014702859335
-1.1344157778359394,-3.23677146460305,0.00014742990606
-1.135711264525328,-3.236772433838322,0.00014530443877
-1.13699685988994,-3.2367746581090096,0.00014465050481
-1.1383055979342775,-3.2367714770291447,0.00014599252609
-1.139654782184512,-3.236772993012518,0.00014712061966
-1.141002443724443,-3.2367740865087216,0.00014811063011
-1.142347991088085,-3.236772744490652,0.00014573412773
-1.1436892220084722,-3.2367729433081456,0.00014588834892
-1.1450254695133233,-3.236772284725204,0.00014452083269
-1.1462871671352477,-3.2367740616565355,0.00014651565289
-1.1475349967674728,-3.2367719119424065,0.00014617014676
-1.1487857963140071,-3.2367720734816188,0.00014546133752
-1.1500297247876035,-3.2367729060298647,0.000143745885
-1.1512735022486102,-3.2367743723088656,0.00014442294196
-1.152510584818035,-3.236770818446203,0.0001446219685
-1.153741110924091,-3.23677362674327,0.00014550720516
-1.154990161241435,-3.2367733657953126,0.00014556619863
-1.1562364304102088,-3.236771141524628,0.0001474028104
-1.1574804595588672,-3.2367713403421186,0.00014840152289
-1.158722865322162,-3.236771029689788,0.00014552340144
-1.1599563739269105,-3.2367733533692213,0.00014710602409
-1.1611807966073715,-3.236772595377534,0.00014719441242
-1.1624047284969092,-3.2367732042561035,0.00014652895334
-1.1636257659784333,-3.23677331609094,0.00014606457262
-1.1648425121854669,-3.2367764474664322,0.00014447048306
-1.166054904196098,-3.236773713725924,0.00014518914395
-1.1672640871891495,-3.236774459291516,0.00014491363254
-1.1684717726406624,-3.23677146460305,0.00014620526053
-1.169703607522516,-3.2367733657953126,0.00014484139683
-1.1709521544645516,-3.23677362674327,0.00014547770843
-1.172198448802092,-3.23677373857811,0.00014522095444
-1.1734483422730733,-3.236771327916027,0.00014448059665
-1.1746912639960578,-3.2367714521769586,0.00014413599274
-1.175923388318711,-3.2367772551624916,0.00014367469703
-1.1771201253573047,-3.236773328517035,0.00014659822045
-1.1783037117160076,-3.236774608404637,0.00014898146037
-1.1794920298025953,-3.2367737634302967,0.00014719835599
-1.180674156372909,-3.2367738628390414,0.00014886059216
-1.181847926913131,-3.2367732415343813,0.00014551542699
-1.1830191050705239,-3.2367726699340933,0.00014412593737
-1.1841843559836795,-3.2367745214219834,0.00014526392624
-1.1853423834611854,-3.236774024378254,0.00014412448218
-1.1865137503843173,-3.236773912543414,0.00014439321239
-1.1876822858213498,-3.2367713403421186,0.00014673880651
-1.1888453973894522,-3.236772471116603,0.00014575163368
-1.187062001599638,-3.2387627833199497,0.00014483260748
-1.185422608900694,-3.2387626466329236,0.00014670296514
-1.1838884971471526,-3.23875981348367,0.00014785479289
-1.1824156209996728,-3.2387579122914074,0.0001474871824
-1.1809848899497506,-3.2387574152476786,0.00014623012976
-1.1795829393829882,-3.2387573034128385,0.00014601710427
-1.17820552836243,-3.238757253708466,0.00014759002079
-1.1768371529286281,-3.2387571667258155,0.00014771219867
-1.1754478119133,-3.238756719386459,0.00014668468793
-1.1740521157847257,-3.2387534513239404,0.0001471448486
-1.172668752351164,-3.2387579495696888,0.00014729156101
-1.171289856373452,-3.2387571418736294,0.00014904038107
-1.169913577947334,-3.2387566696820866,0.00015093835827
-1.168566533042153,-3.2387549051768465,0.00014753938012
-1.1672511001062351,-3.238756433586315,0.00014623918105
-1.1659421732961566,-3.238754867898569,0.00014564354206
-1.1646397526119174,-3.238753898663297,0.00014953046048
-1.1633419378117362,-3.238755327664017,0.00014956993982
-1.1620408636564428,-3.2387531779498913,0.00014877834474
-1.1607592827099014,-3.2387566324038053,0.00014622947492
-1.159461455325337,-3.2387556010380694,0.00014510990877
-1.1581620423085568,-3.238756719386459,0.00014502642443
-1.1568665556191664,-3.2387531282455186,0.00014540852862
-1.1555765431362393,-3.2387546318027973,0.00014623453899
-1.1542822142100555,-3.238755514055416,0.00014391091827
-1.153008246815029,-3.2387546318027973,0.00014585659665
-1.1517398920546738,-3.238755079142154,0.00014406634727
-1.1504767975662726,-3.2387547436376374,0.00014536178787
-1.14921700018613,-3.2387562347688212,0.00014433883189
-1.1479574293248758,-3.2387528175931886,0.00014721068146
-1.1467035088514408,-3.2387539980720423,0.00014323060168
-1.1454492360152904,-3.238753115819424,0.0001436319435
-1.1441410013462576,-3.2387535880109666,0.00014401759836
-1.1428227117554757,-3.2387547063593565,0.00014468748122
-1.141501930456923,-3.2387535755848718,0.00014547153842
-1.1401902350826574,-3.238754196889536,0.00014947152522
-1.1388718951543444,-3.2387565826994327,0.00014618402929
-1.1375784345505642,-3.2387566324038053,0.00014619267313
-1.136341704343853,-3.2387558992643046,0.00014473230112
-1.1351000033059893,-3.238757278560652,0.0001473758166
-1.1338559615729475,-3.2387564832906874,0.00014560142881
-1.132618111356178,-3.2387588939527707,0.00014489685418
-1.1313839106103836,-3.2387562596210078,0.00014609258506
-1.1301587202825794,-3.23875468150717,0.00014514253417
-1.1289307739749694,-3.238759316439941,0.0001466335234
-1.1276969759294198,-3.238755228255272,0.00014543993166
-1.1264589117781463,-3.2387593785704083,0.00014812423615
-1.125222257077731,-3.238754830620288,0.00014592289517
-1.1239897426392147,-3.2387581980915514,0.0001438818872
-1.1227548749211373,-3.238756321751475,0.00014618808927
-1.1215440182051912,-3.2387566696820866,0.0001453183213
-1.120337301751144,-3.2387537122718983,0.00014506008301
-1.1191257528941518,-3.238755054289968,0.00014750592527
-1.117911863341984,-3.238757502230332,0.00014713524433
-1.1167057383539205,-3.238752258418992,0.00014597157133
-1.1155007459602988,-3.2387565578472466,0.00014682929032
-1.1142983585338897,-3.238752357827737,0.00014767388348
-1.1130530835313461,-3.2387571667258155,0.0001443647925
-1.1118030893853028,-3.2387576264912634,0.0001443123183
-1.110561199581698,-3.238755427072762,0.00014435366029
-1.1093170949267421,-3.2387539607937645,0.00014479219681
-1.10807106486124,-3.2387575519347047,0.00014652243408
-1.1068297161860898,-3.238755066716059,0.00014706920774
-1.1056407437116043,-3.2387568933517628,0.00014641937742
-1.107413744801335,-3.2407086722400327,0.00014604580065
-1.1091292100935073,-3.240708995318458,0.0001467900438
-1.1107445288684077,-3.240705888795152,0.00014656619169
-1.1122870847427198,-3.240704845003321,0.00014615579857
-1.1137786864516084,-3.240704534350991,0.00014589758939
-1.1151945679299824,-3.2407092438403207,0.00014486163855
-1.1165777551821865,-3.240704149142102,0.00014602662122
-1.117945652409448,-3.2407081503441173,0.00014577730326
-1.1192965984732541,-3.2407063112823224,0.00014482966799
-1.1206379048999386,-3.240705578142822,0.00014437921345
-1.1219666646971014,-3.24070306807199,0.00014560193813
-1.1232941408872328,-3.240706969865264,0.00014424347319
-1.1246281987094993,-3.24070842371817,0.00014418996579
-1.1259620551816434,-3.24070668406512,0.00014464338892
-1.1272865488730823,-3.2407043728117784,0.0001463372173
-1.128609381426008,-3.2407056651254753,0.00014663876209
-1.1299218318632336,-3.240705677551567,0.00014755292796
-1.1312243909756825,-3.240705789386407,0.00014721864136
-1.1325262201939361,-3.240705615421103,0.00014505852596
-1.1338200960823424,-3.2407010923231687,0.00014553993242
-1.1351153436684607,-3.2407038881941443,0.00014798073971
-1.1364063377332367,-3.240701353271126,0.00014644225303
-1.1376882710424918,-3.240704111863821,0.00014417589409
-1.1390376692272317,-3.2407072308132214,0.00014369793644
-1.1403900247418977,-3.2407045716292724,0.00014422787353
-1.1417359496370196,-3.2407036148200916,0.00014497540542
-1.1430790556304256,-3.2407073923524305,0.00014526203449
-1.1444202236288985,-3.2407024343412383,0.00014520772675
-1.1457231225196798,-3.240703565115719,0.00014384670067
-1.1469758978142932,-3.2407061994474824,0.00014355388703
-1.1482304978443925,-3.24070317990683,0.00014492520131
-1.1494789944488988,-3.2407024094890517,0.00014694312995
-1.150725364292733,-3.2407059509256193,0.00014611007646
-1.1519693179350958,-3.2407030432198036,0.00014457003272
-1.1532053434163778,-3.240702968663245,0.00014715275029
-1.1544500521217007,-3.2407057769603123,0.00014754086442
-1.155702638650573,-3.2407070071435418,0.00014767759421
-1.156949801310517,-3.2407042361247522,0.00014754735457
-1.158193528433991,-3.240702533749983,0.00014563773584
-1.1594373436481458,-3.2407034160026016,0.00014691820252
-1.1606828451695763,-3.240705217786119,0.00014435079356
-1.1618993019358088,-3.2407040124550757,0.00014313540305
-1.1631245426011443,-3.2407039503246082,0.00014516018564
-1.1643464358206888,-3.2407018378887607,0.00014728204405
-1.1655641006876587,-3.240703937898517,0.00014485949941
-1.1667787830559346,-3.240703080498085,0.00014309248945
-1.1679915651824289,-3.240702372210771,0.00014343693329
-1.1692033153895431,-3.2407060130560836,0.00014687636576
-1.1704665231373896,-3.24070699471745,0.00014725296933
-1.17172004091058,-3.24070699471745,0.00014611525694
-1.1729702741598933,-3.240708485848634,0.00014546861348
-1.1742191608802628,-3.240705789386407,0.00014660067973
-1.1754604214647344,-3.2407036893766508,0.00014515296789
-1.1766831452535362,-3.240705814238593,0.00014340075722
-1.177868090725568,-3.2407034905591603,0.00014273622946
-1.1790588753511564,-3.240707342648058,0.00014534208458
-1.1802482505258882,-3.2407060379082697,0.00014781195205
-1.181428401348123,-3.240704149142102,0.0001430696866
-1.1826073189008575,-3.2407092314142294,0.00014441601525
