y_mm,z_mm,r,n_y,n_z,start_x_mm,start_y_mm,start_z_mm
-1.9392654249985926,-4.191881635297805,0.00014761243074,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.9131625209368608,-4.1918778080610934,0.00014801630459,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.8868289199720587,-4.191878715165898,0.00014783206279,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.8604841063222972,-4.191880566653788,0.00014463964908,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.8336200107061194,-4.191881523462966,0.00014585177996,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.8066403778726636,-4.191880355410203,0.00014432474563,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.7795187051120338,-4.191882505124329,0.00014609075151,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.7524094405527157,-4.191881436480312,0.00015107306535,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.725757756731592,-4.191878553626686,9.4500654086e-05,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.6988761310703562,-4.191881722280455,0.00014751173148,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.6721580646306602,-4.191878578478872,3.6500508171e-10,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.645344356882683,-4.191881175532354,4.1153693019e-05,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.6185829749978433,-4.191878740018085,7.0564790803e-05,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.5920103840217896,-4.191879324044468,5.2943127313e-12,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.5649893611537382,-4.191878702739803,0.00014958009706,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.5379332656111928,-4.191879510435863,0.00012269659783,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.5109756806161723,-4.191882616959169,0.00014865485718,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.4841134978261592,-4.191881200384544,0.00014758647012,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.4573949783486857,-4.191882380863397,0.00015029888891,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.430798690980067,-4.191884058385983,0.00015029318456,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.403934205248026,-4.191882567254797,0.00014717473823,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.376796411893198,-4.191881150680167,0.00014682140318,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.349985032256017,-4.19188419507301,0.00014942877169,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.3231907170417334,-4.1918819459501355,0.00014878857473,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.2965639125451442,-4.191884716968925,0.00014897526125,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.2700221784753933,-4.191884418742687,0.00014967365132,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.2431901226974875,-4.191882952463685,0.00014694270794,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.2163962353522149,-4.19188385956849,0.00014863772958,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.1895346314438042,-4.191882492698237,0.0001502524683,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.1627884766619907,-4.191883138855084,0.00014785226085,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.135960787664871,-4.191885040047347,0.00014727310918,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.109347121263789,-4.191884369038314,0.00014765010565,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.0828544537020597,-4.1918860589869915,0.00014840107178,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.0561629654785576,-4.191883114002898,0.00014653812104,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.029558246573553,-4.191884443594873,0.00014717491285,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.0029529865400924,-4.191883536490068,0.0001487902191,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-0.9763656214987864,-4.1918849779168825,0.00014850121806,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.0041206536547214,-4.223450597316565,0.00014894145716,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.0308745855850225,-4.22344915588975,0.00014733790886,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.057617543933638,-4.22344935470724,0.00015062488092,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.0843857213851202,-4.223450734003587,0.0001473549637,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.1109001850976297,-4.223448870089606,0.00014990306227,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.1373576163878871,-4.223447714462935,0.00014849973377,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.1639593276254345,-4.223451802647604,0.00014531167108,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.1904566514087511,-4.223451218621225,0.00014750468836,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.2168895053996567,-4.223450634594842,0.00014610537619,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.2432084078055037,-4.223450684299214,0.00014589051716,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.2694096965709354,-4.223451405012623,0.00013785644842,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.295353773139012,-4.223453964787825,2.0870022126e-05,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.3214244611811123,-4.223453082535206,3.8363098809e-10,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.347473277566135,-4.223448596715553,5.2493411204e-05,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.3732183698754625,-4.223451280751689,6.3820982177e-05,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.3990920494068928,-4.223451057082013,8.0723046267e-05,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.42458083559442,-4.22345594053665,0.00010762604506,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.4503731067543706,-4.223451218621225,0.00013809492521,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.4763844342634245,-4.223451193769039,0.00014892790932,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.5022788780262586,-4.223454151179223,0.00014839541109,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.5282190282669417,-4.22345100737764,0.00014649287914,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.5538992229148507,-4.22345212572603,0.00014688236115,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.5798720170441747,-4.223451815073699,0.00014559937699,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.6060443994826181,-4.22345274703069,0.00014543093857,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.6321232044515384,-4.223453244074419,0.00014697625011,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.6582515289662592,-4.223452834013344,0.00014448269212,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.6840060847313538,-4.223453094961301,0.00014497002121,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.7098603717290926,-4.223450671873123,0.00013614192721,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.7356126874740716,-4.223451728091045,0.0001459805062,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.7612516682687425,-4.22345367898768,0.00014777801698,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.7865503799404485,-4.223454610944675,0.00014360118075,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.8119732239627924,-4.223453032830834,0.00014411132724,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.837347240580385,-4.2234533310570725,0.00014468908194,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.863025409142684,-4.223453654135494,0.00014498851669,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.8885707747146856,-4.223455766571342,0.00014642780297,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.9145326455998548,-4.2234543624228085,0.00014682947949,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.9402687274911925,-4.223455853553996,0.00014211871894,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.9131068853810858,-4.255405103729681,0.00014677923173,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.8867410809810352,-4.255402680641503,0.00014331034617,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.8604731327406117,-4.255402767624154,0.00014630712394,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.8337633342403268,-4.255403065850392,0.00014380314678,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.8069496264923515,-4.255400854005799,0.00014604955504,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.7799903677744362,-4.255398977665723,0.00014667180949,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.7530894502545709,-4.255402630937128,0.00014646493946,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.7266493099060993,-4.255402630937128,0.00014672505495,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.699933105955037,-4.2554014628843655,0.00014573008229,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.6734348005898718,-4.255403401354909,0.00014526495943,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.6468071781084102,-4.255403575320213,0.00014562383876,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.6202669793333457,-4.255402978867739,1.98186842e-15,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
-1.5938992621071286,-4.25540587414746,0.0001475490717,37,32,4.592493789646318,-1.5000659898403625,-4.334960493965239
