y_mm,z_mm,r,n_y,n_z,start_x_mm,start_y_mm,start_z_mm
-2.7139393584927998,-4.930277770387084,9.3372385891e-05,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.679130528163719,-4.930277969204575,0.00014792464208,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.6444571561296817,-4.9302785159526765,0.00011388339772,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.609950715931734,-4.930278329561277,0.00014702929184,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.575397851946125,-4.9302779443523885,0.00014733946591,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.540692012204802,-4.9302779443523885,1.9050277086e-15,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.5056978265034036,-4.930274924811736,0.00014533399371,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.470294459599551,-4.930275583394677,0.00013969819702,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.4346626232283586,-4.930278093465506,0.00014376475883,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.398913815020266,-4.930276527777759,0.00014387075498,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.3633152265880812,-4.930276589908227,0.00014294560242,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.3276541944490994,-4.930277621273963,0.0001440421911,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.2919127732736326,-4.930279162109523,0.0001437591709,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.2561578868087095,-4.930277186360701,0.00014411238953,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.2206357988387664,-4.930277049673675,0.00014673892292,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.184826031881028,-4.9302774348825675,0.00014612056839,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.14916308691588,-4.930274527176752,0.00014306568482,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.1136272064625325,-4.930279075126872,0.00014356638712,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.0783389614913284,-4.9302795224662255,0.00014353124425,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.043139084055219,-4.930275906473099,0.00014418156934,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-2.007926936846009,-4.930277733108803,0.00014741992345,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-1.9724909763910448,-4.930275136055321,0.00014636568085,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-1.937113306796601,-4.930280528979779,0.00014519759861,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-1.9019036764639248,-4.930280131344795,0.00014530149929,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
-1.8663492717992896,-4.930276478073387,0.00014477143122,83,8,4.592420844005634,-1.2500426840073853,-4.819946724776165
