y_mm,z_mm,r,n_y,n_z,start_x_mm,start_y_mm,start_z_mm
-2.197015931905669,-5.018710958071992,0.00014411589655,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.194123839418407,-5.018710224932492,0.00014338760229,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1913093296502955,-5.0187100633932795,0.00014458521036,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1885232731713966,-5.018708671670837,0.00014235868002,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.185757842495691,-5.018708100070549,0.00014286040096,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1830486765948947,-5.018708149774925,0.0001417913154,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1803493516813437,-5.018708684096932,0.00014283020573,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1776561301933874,-5.018708112496644,0.00014162479783,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1749507396073913,-5.01871017522812,0.00014171967632,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1721879264832813,-5.018708037940085,0.00014179528807,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.169435331877896,-5.018709765167044,0.00014231383102,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1667146890201066,-5.018708671670837,0.00014168056077,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.164055835481217,-5.018709417236432,0.00014181921142,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1613980264460886,-5.018708721375213,0.00014341983479,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1587513294208573,-5.018707814270405,0.00014114327496,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.156099497967497,-5.018710274636865,0.00014250792447,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1534420538794654,-5.018708534983815,0.00014147398178,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1507793998570106,-5.01871068469794,0.00014240498422,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.148147942519189,-5.018707851548687,0.00014320829359,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.145525646611952,-5.018709827297508,0.0001423167123,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.142905955671926,-5.018711417837441,0.00014244808699,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.1402913739912623,-5.018708771079586,0.00014449626906,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
-2.143187392805916,-5.017534840774745,0.0001437743631,22,21,4.59238619482631,-1.9999655404104553,-4.819998417323963
