y_mm,z_mm,r,n_y,n_z,start_x_mm,start_y_mm,start_z_mm
-1.098443810769992,-2.4833663485562054,0.00014724524226,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0978232496918605,-2.4833653544687473,0.00014437441132,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0972052684121765,-2.4833639751724,0.00014748339891,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0965938184270967,-2.483367156252265,0.00014617932902,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0959851999281183,-2.4833629935110366,0.00014454097254,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0953817032728856,-2.4833643231030114,0.00014394144819,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0947866381540388,-2.483364770442368,0.00014577811817,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.094193712380247,-2.4833640248767725,0.00013196584769,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0936033160673722,-2.4833645591987827,0.0001213597061,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0930203445402698,-2.4833645591987827,0.00010715815006,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0924360768217543,-2.4833648698511133,9.3397939054e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0918572833096984,-2.483364360381289,7.8006305557e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.091287789656434,-2.4833651307990707,7.5370291597e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0907317487082422,-2.483362620728239,7.3086783232e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0901639036091075,-2.4833621112584185,7.4419622251e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0896061386004903,-2.4833643106769165,6.4515901613e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.089042635113377,-2.483362732563079,4.877732863e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.088488595082029,-2.4833649071293906,3.0386563594e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.087932390536863,-2.4833644597900344,6.5420805186e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0873746506970123,-2.4833647331640867,1.4138690574e-07,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0868268021819363,-2.4833626828587065,1.4157946282e-07,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0862783747852596,-2.4833645964770605,0.00014300529438,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0857251401544028,-2.4833641118594265,0.00014332817227,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0851791289591979,-2.48336683317384,0.00013974889589,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0846124793764174,-2.483361626640781,0.00013579700317,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0840844512640442,-2.4833654787296786,0.00012317810615,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0835468212676957,-2.48336419884208,0.00011273833661,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0829850166722432,-2.4833655284340512,0.00010153010226,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0824178637141544,-2.4833669450086795,9.0624998847e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0818490747863205,-2.483366534947604,8.2767983258e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.081283444538535,-2.4833695544882564,7.8191791545e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0807112326586161,-2.48336540417312,7.6899130363e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0801533669749368,-2.4833627822674518,7.6101918239e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0795856351352457,-2.48336377635491,6.9111694756e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
-1.0790226098546745,-2.483365217781721,5.0228129112e-05,56,30,4.592439143736674,-1.0829999543344702,-2.4749959084930557
