y_mm,z_mm,r
-0.041250436038565985,-3.6872228610392055,7.0130743552e-05
-0.11885844979679823,-3.6872246876749095,7.0169371611e-05
-0.19653450731211586,-3.6872212332209955,3.8466896335e-10
-0.2735041782595052,-3.687222997726232,0.00013952312293
-0.3493167655580897,-3.6872245137096056,0.000141170196
-0.42729218036831673,-3.687221879377842,0.00013966145343
-0.5044863944556541,-3.6872270113543424,0.0001423137146
-0.5802972576938147,-3.6872245385617917,0.00014245913189
-0.6558912920186024,-3.687226390049682,0.0001449049596
-0.7328002810727662,-3.6872275953807216,0.0001443829824
-0.8108648058966651,-3.6872249734750535,0.00014289871615
-0.8886775927296735,-3.687224849214122,0.00014337626635
-0.9673797933921323,-3.687224625544442,0.00014721420303
-1.0444963744227902,-3.6872280054418005,0.00014672349789
-1.1223962829370084,-3.687225495370969,0.00014805595856
-1.1994932700838523,-3.6872252841273836,0.00014686315262
-1.2759853133714558,-3.687226800110757,0.00014515640214
-1.3516505123802314,-3.687225781171113,0.00014677857689
-1.4273406913886035,-3.6872257066145537,0.00014569383347
-1.5032258402376524,-3.6872277569199343,0.00014428101713
-1.5796952064676875,-3.687229782373132,0.00014489001478
-1.6564115663763503,-3.6872270362065285,0.000145600221
-1.7317196206050045,-3.687227645085098,0.00014525753795
-1.8067286573170815,-3.6872287882856734,0.0001480068313
-1.882124638627438,-3.687227061058715,0.00014645615011
-1.9581192841900825,-3.6872288628422325,0.00014712246775
-2.0342243954637897,-3.6872286640247385,0.00014164588356
-2.108687999862264,-3.68723086344324,0.0001422505884
-2.1832586092665647,-3.687230950425894,7.477694453e-05
-2.256824091442778,-3.6872334107923495,7.6241609349e-05
-2.330213945974477,-3.6872316338610185,7.3619601608e-05
-2.4042232289898657,-3.6872312113738515,7.9651108535e-05
-2.4762515539919328,-3.6872310622607305,7.2714225098e-05
-2.5494382084966882,-3.687234404879808,7.2832182923e-05
-2.6229343255556348,-3.6872342806188763,4.2905227982e-12
-2.5458722852394615,-3.781574932429657,7.3875569797e-05
-2.469553956770209,-3.7815709188015467,7.6521049778e-05
-2.391808861331574,-3.7815712046016907,7.776280836e-05
-2.3156727295545916,-3.7815693903920784,9.4094735687e-05
-2.2378954558494746,-3.7815659110859783,7.4957461038e-05
-2.1605084993571912,-3.7815694649486407,7.7231379692e-05
-2.0842162457288276,-3.7815699619923664,2.2107868921e-12
-2.0084768114466933,-3.781568806365699,0.00014712613483
-1.932398857270784,-3.781571502827926,0.00014557715622
-1.8546837252472816,-3.7815698004531573,0.00014729661052
-1.776788925992428,-3.7815694152442645,0.00014653868857
-1.6979920781879203,-3.781568135356666,0.00014808731794
-1.619500477169411,-3.781566495112361,0.00014733297576
-1.54079614974628,-3.78156656966892,0.00014799716882
-1.4620510489233036,-3.781566594521106,0.00014915649081
-1.3823035516832802,-3.781566731208129,0.00014685628412
-1.3025167911693316,-3.7815663957036123,0.00014498748351
-1.2226962541723037,-3.781566445407985,0.0001475133904
-1.1433595489357147,-3.7815671039909264,0.0001499580685
-1.0641435530976806,-3.781568582696019,0.00014663758338
-0.9850624744262311,-3.781567824704336,0.00014565735182
-0.9068628814231529,-3.7815683838785286,0.00014697048755
-0.828920412526751,-3.7815658613816057,0.00014407830895
-0.7527089758038816,-3.781567725295587,0.00014576640388
-0.6753609553915747,-3.781566097477377,0.00014370925783
-0.5959169557083581,-3.7815697507487847,0.00014109714539
-0.5163726584952767,-3.781569303409428,0.00010594701598
-0.4382625404529706,-3.7815687442352317,8.5034640506e-05
-0.3618447576074924,-3.781566408129707,0.00013622202096
-0.28302006056414064,-3.781568520565555,0.00013928927365
-0.20406923025330542,-3.7815676010346557,0.00013764297182
-0.12601235673406763,-3.78157035962735,1.968718657e-15
-0.047672724720658824,-3.7815699247140886,6.786443555e-05
0.030400672093023468,-3.781566022920818,6.5196349169e-05
0.1082341728199012,-3.781565699842393,0.0001127262949
0.18702555900233092,-3.781567576182469,6.5733242081e-05
0.26532093174189486,-3.7815639229110616,5.9389425587e-05
0.3424822754217027,-3.7815631897715614,2.5707649984e-12
0.4191920159450826,-3.7815598347263926,0.00013201587717
0.3392299298118021,-3.875083272090421,0.00013185256103
0.26052527519472046,-3.87508127148941,6.5878070018e-05
0.1824509723054885,-3.875087037196665,6.6471875471e-05
0.10452673817957191,-3.8750853223958015,6.2341779994e-05
0.025580048130635635,-3.8750862046484196,6.5231368353e-05
-0.05229909615218041,-3.87508890111065,6.9445624831e-05
-0.12997168037788207,-3.875089348450003,6.9230911322e-05
-0.2077508417403992,-3.8750900691634125,7.3638473097e-10
-0.284728617030227,-3.875086925361825,0.00013648701133
-0.3610367018119873,-3.8750925171037767,0.00013713182125
-0.4392994054941458,-3.875089932476386,0.00014150670904
-0.5159468407389348,-3.875090678041978,0.0001433189027
-0.5917989933366292,-3.8750917218338086,0.00013882706116
-0.6679620808612875,-3.875090591059328,0.00014539113909
-0.7449979708302763,-3.875094778652742,0.00014460916282
-0.823093415482392,-3.875093747287006,0.00014209192886
-0.9017964592984915,-3.8750956112009876,0.00014484114945
-0.979695449152775,-3.8750937721391923,0.00014666482457
-1.0571084553171808,-3.875094604687438,0.00014657489373
-1.1348829982112587,-3.875098456776336,0.00014637361164
-1.212060248550759,-3.875097301149665,1.9686297185e-15
-1.2881665805095852,-3.875097537245437,1.2082218906e-13
-1.364142500510819,-3.87509380941747,5.8930454543e-05
-1.4398263873278572,-3.875098245532751,4.5144326577e-05
-1.5160262715874366,-3.875095648479269,2.1618616185e-12
-1.5928114554849115,-3.875096095818625,0.00015052278468
-1.6692440249800253,-3.87509708990608,0.00014903246483
